rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_demographic_parity_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__demographic_parity_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
SMOTE,,7,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,3,,3.5762786865234375e-06,already_evaluated,0.006147050857543945,0.62_0.68_0.74_0.68_0.73,0.68_0.69_0.69_0.65_0.68,0.11895318031311035,0.6894352119615277,0.93,0.81,0.81,0.83,0.6754761904761905,1746706501.0186195,,RandomForestClassifier,,,,,50,4,,5,4,5,,gini,True,,
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.00719304084777832,0.83_0.46_0.0_0.8_0.74,0.62_0.47_0.47_0.52_0.52,1.0286319255828857,0.5666079159953087,0.87,0.69,0.71,0.77,0.52,1746706501.0938952,,MLPClassifier,lbfgs,10,,1,,,,,,,constant,,,1e-05,logistic
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,7,,7.867813110351562e-06,already_evaluated,0.008023452758789063,0.64_0.48_0.68_0.51_0.0,0.63_0.6_0.61_0.58_0.54,0.25727505683898927,0.4609047619047619,0.76,1.0,0.46,0.9,0.5916666666666667,1746706501.165461,,RandomForestClassifier,,,,,100,3,,2,3,5,,entropy,True,,
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,50,0.5,,SelectKBest,,4,5.4836273193359375e-06,already_evaluated,0.007217264175415039,0.95_0.74_0.87_0.9_0.74,0.53_0.58_0.54_0.52_0.51,0.8305221557617187,0.8409132337950471,0.9,1.0,0.87,0.94,0.5373809523809523,1746706501.2402606,,RandomForestClassifier,,,,,10,5,,5,4,1,,gini,False,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,50,0.1,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.08649306297302246,0.96_1.0_0.99_1.0_1.0,0.54_0.5_0.5_0.5_0.5,3.6518414497375487,0.9908924103419515,0.99,1.0,1.0,1.0,0.5076190476190476,1746706501.3169487,distance,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.008297109603881836,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.13028202056884766,1.0,1.0,1.0,1.0,1.0,0.5,1746706501.4001353,,RandomForestClassifier,,,,,75,3,,3,1,5,,gini,True,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.0031760692596435546,0.33_0.65_0.83_0.48_0.14,0.7_0.68_0.65_0.63_0.51,0.14441351890563964,0.4846603396603396,0.78,1.0,0.48,0.88,0.6357142857142857,1746706501.48337,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
NearMiss,1,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.06895580291748046,0.61_0.65_0.81_0.73_0.79,0.63_0.66_0.61_0.62_0.6,0.07620558738708497,0.719057010627437,0.8,0.89,0.91,0.9,0.6269047619047619,1746706501.5669446,uniform,KNeighborsClassifier,,,8,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,6,,3.814697265625e-06,already_evaluated,0.0034271717071533204,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.09965682029724121,1.0,1.0,1.0,1.0,1.0,0.5,1746706501.651493,,MLPClassifier,sgd,5,,10,,,,,,,invscaling,,,0.01,logistic
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,1.2874603271484375e-05,already_evaluated,0.007271194458007812,0.83_0.69_0.83_0.51_0.74,0.62_0.55_0.53_0.5_0.52,1.0185989379882812,0.7203528798320157,0.77,0.94,0.82,0.84,0.5452380952380953,1746706501.7413266,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,50,0.1,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.006816291809082031,0.95_0.9_1.0_0.9_0.9,0.54_0.53_0.5_0.51_0.53,1.1582927227020263,0.9291525423728814,0.96,1.0,0.93,0.98,0.5240476190476191,1746706501.8271716,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.07229018211364746,0.79_0.8_0.73_0.81_0.79,0.56_0.56_0.55_0.58_0.51,0.0072896480560302734,0.7821937518176669,0.85,0.98,0.94,0.78,0.554047619047619,1746706501.9211645,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,1.0,PCA,8,,3.814697265625e-06,already_evaluated,0.007611227035522461,0.76_0.84_0.92_0.78_0.84,0.64_0.64_0.55_0.57_0.58,0.02133917808532715,0.829128664129929,0.94,0.94,0.92,0.91,0.5964285714285713,1746706502.01425,distance,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
NearMiss,2,,features_mitigation_normalization_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.006893777847290039,0.79_0.74_0.67_0.78_0.89,0.61_0.58_0.54_0.55_0.53,1.296775722503662,0.7757839465449108,0.81,0.98,0.83,0.88,0.5621428571428572,1746706502.110211,,RandomForestClassifier,,,,,25,4,,3,3,1,,entropy,True,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,1.0,200,0.1,,SelectKBest,,8,3.5762786865234375e-06,already_evaluated,0.008715295791625976,1.0_0.9_1.0_1.0_1.0,0.5_0.57_0.5_0.5_0.5,1.032721996307373,0.9800000000000001,0.99,1.0,0.98,0.98,0.5138095238095237,1746706502.2036994,distance,KNeighborsClassifier,,,20,,,,euclidean,,,,,,,,
SMOTE,,5,features_mitigation_normalization_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.0051574230194091795,,,0.9079948902130127,-inf,-inf,-inf,-inf,-inf,-inf,1746706502.3006866,,MLPClassifier,adam,5,,5,,,,,,,invscaling,,,0.01,logistic
NearMiss,4,,mitigation_features_rebalancing_normalization_classification,,True,,False,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.003361415863037109,0.0_0.0_0.33_0.0_0.0,0.63_0.63_0.62_0.6_0.6,0.2657605171203613,0.06545454545454546,0.87,0.66,0.07,0.96,0.615952380952381,1746706502.3980093,,MLPClassifier,adam,10,,1,,,,,,,constant,,,1e-05,logistic
SMOTE,,5,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,PCA,7,,3.5762786865234375e-06,already_evaluated,0.004204893112182617,0.62_0.82_0.69_0.76_0.57,0.62_0.6_0.67_0.66_0.62,0.5777277946472168,0.6918578004274207,0.92,0.9,0.77,0.8,0.6342857142857143,1746706502.4941056,,MLPClassifier,lbfgs,5,,20,,,,,,,constant,,,1e-05,logistic
SMOTE,,7,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,50,1.0,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.06056218147277832,0.96_0.9_0.94_0.77_1.0,0.54_0.55_0.51_0.45_0.5,1.399058198928833,0.9136878771525291,0.92,1.0,0.94,0.94,0.5111904761904762,1746706502.590896,uniform,KNeighborsClassifier,,,7,,,,minkowski,,,,,,,,
SMOTE,,6,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,2,3.5762786865234375e-06,already_evaluated,0.004233455657958985,0.28_0.59_0.68_0.8_0.53,0.62_0.56_0.58_0.57_0.67,0.006747674942016601,0.5744138447424856,0.99,0.69,0.63,0.86,0.5997619047619047,1746706502.6885772,distance,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,2.9087066650390625e-05,already_evaluated,0.04247031211853027,0.8_0.64_0.79_0.78_0.83,0.61_0.67_0.59_0.58_0.56,0.004717969894409179,0.7681887046902663,0.9,0.95,0.81,0.91,0.6019047619047619,1746706502.7893589,distance,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.0047912120819091795,0.53_0.83_0.75_0.81_0.72,0.58_0.67_0.65_0.67_0.63,0.20305924415588378,0.7283948518057899,0.94,0.88,0.84,0.84,0.6395238095238095,1746706502.8900177,,MLPClassifier,lbfgs,25,,10,,,,,,,invscaling,,,1e-05,relu
SMOTE,,8,mitigation_normalization_features_rebalancing_classification,,False,,True,RobustScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.0030876636505126954,0.39_0.75_0.86_0.77_0.63,0.66_0.72_0.67_0.62_0.64,0.196492338180542,0.6805711136669952,0.94,0.87,0.74,0.95,0.6640476190476191,1746706502.9911783,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,6,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,100,1.0,,SelectKBest,,6,1.52587890625e-05,already_evaluated,0.005615139007568359,nan_0.19_0.72_0.41_0.0,0.5_0.42_0.54_0.48_0.5,1.4314595222473145,-inf,0.54,0.64,0.58,0.78,0.49000000000000005,1746706503.0915012,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,5,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,100,0.5,,PCA,4,,3.814697265625e-06,already_evaluated,0.006060934066772461,0.84_0.74_0.7_0.78_0.48,0.56_0.58_0.54_0.56_0.53,1.1837732315063476,0.7082420462462535,0.76,0.97,0.79,0.87,0.5528571428571428,1746706503.192586,,MLPClassifier,adam,50,,10,,,,,,,adaptive,,,0.01,tanh
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.005702686309814453,1.0_1.0_1.0_1.0_0.91,0.5_0.5_0.5_0.5_0.52,0.7808464050292969,0.982059123343527,0.98,1.0,0.99,0.99,0.5042857142857142,1746706503.2941504,,MLPClassifier,adam,25,,5,,,,,,,invscaling,,,0.001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,2.0,50,1.0,,SelectKBest,,3,3.814697265625e-06,already_evaluated,0.007253694534301758,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,1.0457191944122315,1.0,1.0,1.0,1.0,1.0,0.5,1746706503.3998034,,MLPClassifier,sgd,5,,20,,,,,,,constant,,,1e-05,logistic
NearMiss,3,,mitigation_features_normalization_rebalancing_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,1.52587890625e-05,already_evaluated,0.031734561920166014,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,1.1657308101654054,-inf,-inf,-inf,-inf,-inf,0.5,1746706503.5034094,uniform,KNeighborsClassifier,,,11,,,,manhattan,,,,,,,,
SMOTE,,6,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,3.337860107421875e-06,already_evaluated,0.006491851806640625,0.84_0.74_0.74_0.78_0.41,0.56_0.59_0.55_0.55_0.5,4.808411073684693,0.7024200877580566,0.76,0.97,0.78,0.9,0.5516666666666666,1746706503.6096706,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,8,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,1.0,,PCA,4,,3.5762786865234375e-06,already_evaluated,0.01640310287475586,0.86_0.9_0.76_0.71_0.56,0.6_0.56_0.53_0.48_0.55,1.021528720855713,0.7589219202276407,0.81,1.0,0.81,0.87,0.5419047619047619,1746706503.7170002,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,100,2.0,,PCA,3,,5.245208740234375e-06,already_evaluated,0.00940408706665039,0.84_0.74_0.89_0.78_0.74,0.56_0.59_0.51_0.56_0.52,1.1629611492156982,0.7986345029231138,0.85,0.97,0.86,0.93,0.5488095238095237,1746706503.8259523,,RandomForestClassifier,,,,,25,4,,3,4,4,,gini,False,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,6,,5.245208740234375e-06,already_evaluated,0.009174823760986328,0.35_0.75_0.81_0.69_0.31,0.68_0.71_0.66_0.65_0.65,0.03853106498718262,0.5845826208836961,0.98,0.8,0.64,0.86,0.6697619047619047,1746706503.9383826,distance,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,FunctionTransformer,,,1.4066696166992188e-05,already_evaluated,0.00535435676574707,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,1.0612547874450684,1.0,1.0,1.0,1.0,1.0,0.5,1746706504.0508547,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,True,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.004040431976318359,0.9_1.0_1.0_0.98_0.9,0.51_0.5_0.5_0.51_0.51,0.01741757392883301,0.9567741935483871,0.99,1.0,0.96,0.99,0.5061904761904762,1746706504.1616607,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
NearMiss,3,,mitigation_rebalancing_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,1.0,,SelectKBest,,9,3.5762786865234375e-06,already_evaluated,0.007454013824462891,0.41_0.75_0.85_0.35_0.66,0.44_0.56_0.52_0.49_0.52,1.0935990333557128,0.6046736793646343,0.89,0.73,0.83,0.8,0.5059523809523809,1746706504.2728424,,RandomForestClassifier,,,,,10,4,,2,1,3,,entropy,True,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,10,1.0,,SelectKBest,,8,3.5762786865234375e-06,already_evaluated,0.009233856201171875,0.91_0.68_0.97_0.9_0.53,0.49_0.57_0.48_0.51_0.55,1.1026743412017823,0.7968218125960062,0.87,0.99,0.81,0.89,0.5204761904761904,1746706504.3851035,distance,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_features_normalization_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,PCA,4,,5.245208740234375e-06,already_evaluated,0.008778142929077148,0.79_0.8_0.87_0.9_0.63,0.52_0.56_0.51_0.52_0.55,0.28182229995727537,0.7993850443403168,0.88,0.98,0.86,0.92,0.5330952380952381,1746706504.5014153,,RandomForestClassifier,,,,,100,4,,6,4,3,,entropy,False,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,FunctionTransformer,,,5.7220458984375e-06,already_evaluated,0.007460451126098633,1.0_1.0_1.0_0.9_0.89,0.5_0.5_0.5_0.51_0.53,0.7490196228027344,0.9579816513761468,0.96,1.0,0.96,0.98,0.5078571428571428,1746706504.6268394,,RandomForestClassifier,,,,,50,4,,2,1,1,,gini,True,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,False,,False,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,2.4080276489257812e-05,already_evaluated,0.020905828475952147,0.63_0.6_0.92_0.7_0.0,0.58_0.6_0.54_0.49_0.51,0.02373790740966797,0.5698938338339594,0.75,0.98,0.62,0.82,0.5428571428571429,1746706504.748429,distance,KNeighborsClassifier,,,6,,,,euclidean,,,,,,,,
NearMiss,3,,rebalancing_mitigation_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,200,1.0,,PCA,7,,4.291534423828125e-06,already_evaluated,0.011823511123657227,0.64_0.79_0.67_0.72_0.0,0.59_0.58_0.56_0.54_0.54,4.623935747146606,0.5632012388582815,0.69,0.99,0.6,0.85,0.5628571428571428,1746706504.865793,,RandomForestClassifier,,,,,100,3,,6,2,4,,entropy,True,,
SMOTE,,7,mitigation_rebalancing_features_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.5,200,2.0,,PCA,1,,3.814697265625e-06,already_evaluated,0.0164154052734375,1.0_0.99_1.0_0.19_0.88,0.5_0.5_0.5_0.44_0.54,1.1413156986236572,0.8120177982489316,0.97,0.92,0.94,0.82,0.4947619047619048,1746706504.9849923,uniform,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_rebalancing_normalization_classification,True,,False,,StandardScaler,LFR_wrapper,0.1,100,0.5,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.010090255737304687,0.84_0.74_0.66_0.8_0.48,0.56_0.58_0.54_0.56_0.52,0.6766506671905518,0.703070222268645,0.77,0.98,0.8,0.87,0.5507142857142856,1746706505.1031532,,RandomForestClassifier,,,,,25,2,,5,1,2,,entropy,True,,
SMOTE,,5,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,2.0,50,0.1,,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.0071945667266845705,0.71_0.74_0.84_0.78_0.51,0.62_0.59_0.54_0.56_0.51,1.0892598628997803,0.7174141080471996,0.81,0.92,0.82,0.88,0.5640476190476191,1746706505.2221725,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,0.0001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,1.0,200,0.1,,SelectKBest,,7,3.5762786865234375e-06,already_evaluated,0.01634106636047363,0.0_nan_nan_nan_nan,0.51_0.5_0.5_0.5_0.5,0.8864337921142578,-inf,0.09,0.0,1.0,0.0,0.5014285714285714,1746706505.3423462,uniform,KNeighborsClassifier,,,15,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,10,0.1,,PCA,4,,4.0531158447265625e-06,already_evaluated,0.008684492111206055,0.95_1.0_0.94_0.9_1.0,0.54_0.5_0.5_0.51_0.5,0.6695554256439209,0.9581433680609546,0.97,1.0,0.97,0.99,0.5109523809523809,1746706505.4635193,,RandomForestClassifier,,,,,50,6,,5,1,3,,gini,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.05166778564453125,0.77_0.5_0.92_0.73_0.8,0.6_0.62_0.58_0.59_0.6,0.0051518440246582035,0.744873949579832,0.9,1.0,0.77,0.81,0.5980952380952381,1746706505.5861363,uniform,KNeighborsClassifier,,,15,,,,manhattan,,,,,,,,
NearMiss,1,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,PCA,5,,2.2172927856445312e-05,already_evaluated,0.007537364959716797,0.71_0.56_0.68_0.54_0.29,0.64_0.62_0.55_0.57_0.51,0.14214081764221193,0.55812605230711,0.71,1.0,0.63,0.83,0.579047619047619,1746706505.7120082,,RandomForestClassifier,,,,,75,2,,4,3,5,,entropy,True,,
SMOTE,,6,features_mitigation_rebalancing_normalization_classification,,True,,True,RobustScaler,LFR_wrapper,0.5,10,0.1,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.005878591537475586,0.83_0.6_0.7_0.71_0.74,0.62_0.56_0.53_0.52_0.52,0.9871784687042237,0.7154526322712176,0.76,1.0,0.77,0.86,0.5488095238095239,1746706505.8367844,,MLPClassifier,adam,10,,5,,,,,,,adaptive,,,0.0001,logistic
SMOTE,,6,rebalancing_mitigation_features_normalization_classification,,False,,True,RobustScaler,LFR_wrapper,1.0,50,1.0,,FunctionTransformer,,,3.337860107421875e-06,already_evaluated,0.0067999839782714845,0.84_0.6_0.91_0.71_0.81,0.56_0.55_0.52_0.52_0.5,1.3834017276763917,0.7723403762394587,0.79,0.99,0.84,0.87,0.5316666666666666,1746706505.962529,,RandomForestClassifier,,,,,10,4,,2,4,4,,entropy,True,,
SMOTE,,8,mitigation_features_rebalancing_normalization_classification,,True,,False,RobustScaler,LFR_wrapper,2.0,10,0.1,,SelectKBest,,6,3.337860107421875e-06,already_evaluated,0.005781126022338867,0.56_0.71_0.84_0.84_0.89,0.44_0.56_0.54_0.54_0.49,1.3345428943634032,0.7682374960311492,0.91,0.85,0.91,0.89,0.5142857142857142,1746706506.0890605,,MLPClassifier,adam,5,,1,,,,,,,constant,,,0.001,relu
FunctionTransformer,,,mitigation_normalization_rebalancing_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,3.0994415283203125e-06,already_evaluated,0.05766291618347168,0.74_0.82_0.83_0.76_0.84,0.56_0.53_0.53_0.59_0.54,0.005975151062011718,0.7967557267927443,0.88,0.99,0.98,0.8,0.55,1746706506.2164068,uniform,KNeighborsClassifier,,,15,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_features_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,50,1.0,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.006533432006835938,0.96_1.0_1.0_1.0_1.0,0.54_0.5_0.5_0.5_0.5,1.3382229328155517,0.9927272727272728,0.99,1.0,1.0,0.99,0.5076190476190476,1746706506.3457212,,MLPClassifier,lbfgs,10,,20,,,,,,,adaptive,,,0.0001,relu
NearMiss,1,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,SelectKBest,,10,4.0531158447265625e-06,already_evaluated,0.014589691162109375,0.0_0.19_0.78_0.95_0.0,0.67_0.7_0.64_0.66_0.62,0.030813980102539062,0.383871085644218,0.91,0.89,0.41,0.95,0.6564285714285714,1746706506.4792352,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,5,,4.0531158447265625e-06,already_evaluated,0.012531614303588868,0.63_0.63_0.71_0.58_0.78,0.63_0.64_0.59_0.64_0.6,0.007007741928100586,0.6675406672180866,0.84,0.89,0.9,0.76,0.6180952380952381,1746706506.6105208,uniform,KNeighborsClassifier,,,19,,,,euclidean,,,,,,,,
NearMiss,2,,mitigation_rebalancing_normalization_features_classification,False,,False,,StandardScaler,LFR_wrapper,0.5,10,0.5,,SelectKBest,,6,3.5762786865234375e-06,already_evaluated,0.006703853607177734,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,1.3423867225646973,-inf,-inf,-inf,-inf,-inf,0.5,1746706506.7462,,MLPClassifier,sgd,10,,20,,,,,,,invscaling,,,0.01,logistic
NearMiss,2,,mitigation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,PCA,3,,1.5497207641601562e-05,already_evaluated,0.005040359497070312,0.28_0.36_0.26_0.33_0.0,0.63_0.58_0.6_0.53_0.55,0.09108800888061523,0.24407634470792364,0.77,0.98,0.24,0.86,0.5800000000000001,1746706506.8804626,,RandomForestClassifier,,,,,10,4,,4,1,3,,gini,True,,
SMOTE,,6,features_rebalancing_mitigation_normalization_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,3.5762786865234375e-06,already_evaluated,0.003335380554199219,0.69_0.8_0.51_0.97_0.6,0.59_0.66_0.63_0.58_0.64,0.14595460891723633,0.7135307449215978,0.97,0.88,0.73,0.91,0.6211904761904762,1746706507.0143294,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,10,0.5,,FunctionTransformer,,,3.814697265625e-06,already_evaluated,0.009985971450805663,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,1.1491307735443115,1.0,1.0,1.0,1.0,1.0,0.5,1746706507.1490614,,RandomForestClassifier,,,,,100,4,,2,1,3,,gini,True,,
NearMiss,2,,mitigation_normalization_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,3.5762786865234375e-06,already_evaluated,0.007930278778076172,nan_0.0_nan_0.0_0.0,0.5_0.5_0.5_0.49_0.51,0.8539892673492432,-inf,0.33,0.67,0.0,0.3,0.5009523809523809,1746706507.2852721,distance,KNeighborsClassifier,,,13,,,,euclidean,,,,,,,,
SMOTE,,6,mitigation_features_normalization_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,2,3.814697265625e-06,already_evaluated,0.003449869155883789,0.55_0.87_0.74_0.68_0.48,0.68_0.65_0.73_0.61_0.67,0.1306926727294922,0.6639381172850696,0.92,0.82,0.81,0.86,0.6664285714285715,1746706507.4229038,,MLPClassifier,adam,25,,1,,,,,,,constant,,,1e-05,tanh
